Slug,Difficulty,Paid
baseball-game,Easy,False
next-closest-time,Medium,True
valid-palindrome-ii,Easy,False
24-game,Hard,False
valid-parenthesis-string,Medium,False
map-sum-pairs,Medium,False
implement-magic-dictionary,Medium,False
cut-off-trees-for-golf-event,Hard,False
longest-continuous-increasing-subsequence,Easy,False
number-of-longest-increasing-subsequence,Medium,False
bulb-switcher-ii,Medium,False
second-minimum-node-in-a-binary-tree,Easy,False
maximum-swap,Medium,False
trim-a-binary-search-tree,Medium,False
kth-smallest-number-in-multiplication-table,Hard,False
beautiful-arrangement-ii,Medium,False
path-sum-iv,Medium,True
non-decreasing-array,Medium,False
strange-printer,Hard,False
equal-tree-partition,Medium,True
maximum-width-of-binary-tree,Medium,False
image-smoother,Easy,False
remove-9,Hard,True
split-array-into-consecutive-subsequences,Medium,False
find-k-closest-elements,Medium,False
robot-return-to-origin,Easy,False
coin-path,Hard,True
print-binary-tree,Medium,False
maximum-binary-tree,Medium,False
two-sum-iv-input-is-a-bst,Easy,False
find-duplicate-subtrees,Medium,False
4-keys-keyboard,Medium,True
2-keys-keyboard,Medium,False
dota2-senate,Medium,False
replace-words,Medium,False
palindromic-substrings,Medium,False
maximum-length-of-pair-chain,Medium,False
set-mismatch,Easy,False
maximum-average-subarray-ii,Hard,True
maximum-average-subarray-i,Easy,False
design-search-autocomplete-system,Hard,True
solve-the-equation,Medium,False
decode-ways-ii,Hard,False
shopping-offers,Medium,False
average-of-levels-in-binary-tree,Easy,False
exclusive-time-of-functions,Medium,False
design-log-storage-system,Medium,True
find-the-derangement-of-an-array,Medium,True
sum-of-square-numbers,Medium,False
smallest-range-covering-elements-from-k-lists,Hard,False
design-excel-sum-formula,Hard,True
course-schedule-iii,Hard,False
k-inverse-pairs-array,Hard,False
maximum-product-of-three-numbers,Easy,False
swap-salary,Easy,False
exchange-seats,Medium,False
minimum-factorization,Medium,True
maximum-distance-in-arrays,Medium,False
add-one-row-to-tree,Medium,False
task-scheduler,Medium,False
not-boring-movies,Easy,False
biggest-single-number,Easy,False
students-report-by-geography,Hard,True
merge-two-binary-trees,Easy,False
add-bold-tag-in-string,Medium,True
average-salary-departments-vs-company,Hard,True
second-degree-follower,Medium,True
shortest-distance-in-a-line,Easy,True
shortest-distance-in-a-plane,Medium,True
valid-triangle-number,Medium,False
triangle-judgement,Easy,False
find-duplicate-file-in-system,Medium,False
tree-node,Medium,False
sales-person,Easy,False
construct-string-from-binary-tree,Medium,False
can-place-flowers,Easy,False
design-compressed-string-iterator,Easy,True
consecutive-available-seats,Easy,True
friend-requests-ii-who-has-the-most-friends,Medium,False
human-traffic-of-stadium,Hard,False
non-negative-integers-without-consecutive-ones,Hard,False
minimum-index-sum-of-two-lists,Easy,False
range-addition-ii,Easy,False
friend-requests-i-overall-acceptance-rate,Easy,True
classes-more-than-5-students,Easy,False
big-countries,Easy,False
longest-harmonious-subsequence,Easy,False
valid-square,Medium,False
fraction-addition-and-subtraction,Medium,False
tag-validator,Hard,False
design-in-memory-file-system,Hard,True
erect-the-fence,Hard,False
customer-placing-the-largest-number-of-orders,Easy,False
investments-in-2016,Medium,False
find-customer-referee,Easy,False
delete-operation-for-two-strings,Medium,False
kill-process,Medium,True
shortest-unsorted-continuous-subarray,Medium,False
count-student-number-in-departments,Medium,True
find-cumulative-salary-of-an-employee,Hard,True
get-highest-answer-rate-question,Medium,True
employee-bonus,Easy,False
out-of-boundary-paths,Medium,False
distribute-candies,Easy,False
winning-candidate,Medium,True
squirrel-simulation,Medium,True
subtree-of-another-tree,Easy,False
find-median-given-frequency-of-numbers,Hard,True
managers-with-at-least-5-direct-reports,Medium,False
median-employee-salary,Hard,True
maximum-vacation-days,Hard,True
permutation-in-string,Medium,False
reshape-the-matrix,Easy,False
array-nesting,Medium,False
find-the-closest-palindrome,Hard,False
binary-tree-tilt,Easy,False
longest-line-of-consecutive-one-in-matrix,Medium,True
array-partition,Easy,False
subarray-sum-equals-k,Medium,False
reverse-words-in-a-string-iii,Easy,False
next-greater-element-iii,Medium,False
split-concatenated-strings,Medium,True
brick-wall,Medium,False
optimal-division,Medium,False
student-attendance-record-ii,Hard,False
student-attendance-record-i,Easy,False
shortest-path-to-get-food,Medium,True
binary-tree-longest-consecutive-sequence-ii,Medium,True
split-array-with-equal-sum,Hard,True
number-of-provinces,Medium,False
remove-boxes,Hard,False
boundary-of-binary-tree,Medium,True
output-contest-matches,Medium,True
diameter-of-binary-tree,Easy,False
01-matrix,Medium,False
reverse-string-ii,Easy,False
single-element-in-a-sorted-array,Medium,False
minimum-time-difference,Medium,False
convert-bst-to-greater-tree,Medium,False
complex-number-multiplication,Medium,False
construct-binary-tree-from-string,Medium,True
encode-and-decode-tinyurl,Medium,False
lonely-pixel-ii,Medium,True
k-diff-pairs-in-an-array,Medium,False
lonely-pixel-i,Medium,True
minimum-absolute-difference-in-bst,Easy,False
minesweeper,Medium,False
swapping-nodes-in-a-linked-list,Medium,False
word-abbreviation,Hard,True
beautiful-arrangement,Medium,False
contiguous-array,Medium,False
longest-word-in-dictionary-through-deleting,Medium,False
continuous-subarray-sum,Medium,False
longest-uncommon-subsequence-ii,Medium,False
longest-uncommon-subsequence-i,Easy,False
detect-capital,Easy,False
widest-pair-of-indices-with-equal-range-sum,Medium,True
coin-change-ii,Medium,False
super-washing-machines,Hard,False
longest-palindromic-subsequence,Medium,False
find-largest-value-in-each-tree-row,Medium,False
freedom-trail,Hard,False
find-bottom-left-tree-value,Medium,False
maximum-alternating-subarray-sum,Medium,True
all-paths-from-source-lead-to-destination,Medium,True
count-subarrays-with-more-ones-than-zeros,Medium,True
inorder-successor-in-bst-ii,Medium,True
most-frequent-subtree-sum,Medium,False
perfect-number,Easy,False
relative-ranks,Easy,False
the-maze-ii,Medium,True
base-7,Easy,False
next-greater-element-ii,Medium,False
ipo,Hard,False
find-mode-in-binary-search-tree,Easy,False
keyboard-row,Easy,False
the-maze-iii,Hard,True
diagonal-traverse,Medium,False
next-greater-element-i,Easy,False
teemo-attacking,Easy,False
target-sum,Medium,False
reverse-pairs,Hard,False
construct-the-rectangle,Easy,False
non-decreasing-subsequences,Medium,False
the-maze,Medium,True
kth-smallest-instructions,Hard,False
zuma-game,Hard,False
max-consecutive-ones-ii,Medium,True
predict-the-winner,Medium,False
max-consecutive-ones,Easy,False
find-permutation,Medium,True
smallest-good-base,Hard,False
license-key-formatting,Easy,False
magical-string,Medium,False
sliding-window-median,Hard,False
largest-palindrome-product,Hard,False
total-hamming-distance,Medium,False
number-complement,Easy,False
heaters,Medium,False
ones-and-zeroes,Medium,False
matchsticks-to-square,Medium,False
concatenated-words,Hard,False
encode-string-with-shortest-length,Hard,True
convex-polygon,Medium,True
validate-ip-address,Medium,False
unique-substrings-in-wraparound-string,Medium,False
count-the-repetitions,Hard,False
optimal-account-balancing,Hard,True
can-i-win,Medium,False
island-perimeter,Easy,False
minimum-moves-to-equal-array-elements-ii,Medium,False
hamming-distance,Easy,False
lfu-cache,Hard,False
repeated-substring-pattern,Easy,False
poor-pigs,Hard,False
circular-array-loop,Medium,False
132-pattern,Medium,False
assign-cookies,Easy,False
4sum-ii,Medium,False
minimum-moves-to-equal-array-elements,Medium,False
minimum-number-of-arrows-to-burst-balloons,Medium,False
sort-characters-by-frequency,Medium,False
delete-node-in-a-bst,Medium,False
serialize-and-deserialize-bst,Medium,False
find-all-numbers-disappeared-in-an-array,Easy,False
number-of-boomerangs,Medium,False
arithmetic-slices-ii-subsequence,Hard,False
add-two-numbers-ii,Medium,False
sequence-reconstruction,Medium,True
string-compression,Medium,False
find-all-duplicates-in-an-array,Medium,False
arranging-coins,Easy,False
k-th-smallest-in-lexicographical-order,Hard,False
ternary-expression-parser,Medium,True
find-all-anagrams-in-a-string,Medium,False
path-sum-iii,Medium,False
find-right-interval,Medium,False
non-overlapping-intervals,Medium,False
number-of-segments-in-a-string,Easy,False
minimum-genetic-mutation,Medium,False
all-oone-data-structure,Hard,False
word-squares,Hard,True
longest-repeating-character-replacement,Medium,False
reconstruct-original-digits-from-english,Medium,False
valid-word-square,Easy,True
maximum-xor-of-two-numbers-in-an-array,Medium,False
strong-password-checker,Hard,False
battleships-in-a-board,Medium,False
sentence-screen-fitting,Medium,True
pacific-atlantic-water-flow,Medium,False
partition-equal-subset-sum,Medium,False
add-strings,Easy,False
third-maximum-number,Easy,False
arithmetic-slices,Medium,False
fizz-buzz,Easy,False
minimum-unique-word-abbreviation,Hard,True
split-array-largest-sum,Hard,False
longest-palindrome,Easy,False
valid-word-abbreviation,Easy,True
trapping-rain-water-ii,Hard,False
queue-reconstruction-by-height,Medium,False
convert-a-number-to-hexadecimal,Easy,False
sum-of-left-leaves,Easy,False
frog-jump,Hard,False
remove-k-digits,Medium,False
binary-watch,Easy,False
nth-digit,Medium,False
evaluate-division,Medium,False
random-pick-index,Medium,False
integer-replacement,Medium,False
rotate-function,Medium,False
longest-substring-with-at-least-k-repeating-characters,Medium,False
decode-string,Medium,False
utf-8-validation,Medium,False
is-subsequence,Easy,False
perfect-rectangle,Hard,False
elimination-game,Medium,False
find-the-difference,Easy,False
longest-absolute-file-path,Medium,False
first-unique-character-in-a-string,Easy,False
lexicographical-numbers,Medium,False
mini-parser,Medium,False
shuffle-an-array,Medium,False
ransom-note,Easy,False
linked-list-random-node,Medium,False
insert-delete-getrandom-o1-duplicates-allowed,Hard,False
insert-delete-getrandom-o1,Medium,False
design-phone-directory,Medium,True
kth-smallest-element-in-a-sorted-matrix,Medium,False
combination-sum-iv,Medium,False
wiggle-subsequence,Medium,False
guess-number-higher-or-lower-ii,Medium,False
guess-number-higher-or-lower,Easy,False
find-k-pairs-with-smallest-sums,Medium,False
super-pow,Medium,False
sum-of-two-integers,Medium,False
range-addition,Medium,True
plus-one-linked-list,Medium,True
largest-divisible-subset,Medium,False
valid-perfect-square,Easy,False
find-leaves-of-binary-tree,Medium,True
water-and-jug-problem,Medium,False
nested-list-weight-sum-ii,Medium,True
max-sum-of-rectangle-no-larger-than-k,Hard,False
design-hit-counter,Medium,True
bomb-enemy,Medium,True
sort-transformed-array,Medium,True
logger-rate-limiter,Easy,True
rearrange-string-k-distance-apart,Hard,True
count-numbers-with-unique-digits,Medium,False
line-reflection,Medium,True
design-twitter,Medium,False
russian-doll-envelopes,Hard,False
design-snake-game,Medium,True
data-stream-as-disjoint-intervals,Hard,False
android-unlock-patterns,Medium,True
intersection-of-two-arrays-ii,Easy,False
intersection-of-two-arrays,Easy,False
design-tic-tac-toe,Medium,True
top-k-frequent-elements,Medium,False
moving-average-from-data-stream,Easy,True
reverse-vowels-of-a-string,Easy,False
reverse-string,Easy,False
integer-break,Medium,False
power-of-four,Easy,False
flatten-nested-list-iterator,Medium,False
longest-substring-with-at-most-k-distinct-characters,Medium,True
nested-list-weight-sum,Medium,True
counting-bits,Easy,False
house-robber-iii,Medium,False
palindrome-pairs,Hard,False
self-crossing,Hard,False
increasing-triplet-subsequence,Medium,False
largest-bst-subtree,Medium,True
reconstruct-itinerary,Hard,False
verify-preorder-serialization-of-a-binary-tree,Medium,False
patching-array,Hard,False
longest-increasing-path-in-a-matrix,Hard,False
odd-even-linked-list,Medium,False
count-of-range-sum,Hard,False
power-of-three,Easy,False
maximum-size-subarray-sum-equals-k,Medium,True
wiggle-sort-ii,Medium,False
number-of-connected-components-in-an-undirected-graph,Medium,True
coin-change,Medium,False
create-maximum-number,Hard,False
generalized-abbreviation,Medium,True
bulb-switcher,Medium,False
maximum-product-of-word-lengths,Medium,False
shortest-distance-from-all-buildings,Hard,True
remove-duplicate-letters,Medium,False
count-of-smaller-numbers-after-self,Hard,False
binary-tree-vertical-order-traversal,Medium,True
super-ugly-number,Medium,False
burst-balloons,Hard,False
sparse-matrix-multiplication,Medium,True
minimum-height-trees,Medium,False
best-time-to-buy-and-sell-stock-with-cooldown,Medium,False
range-sum-query-2d-mutable,Hard,True
range-sum-query-mutable,Medium,False
additive-number,Medium,False
number-of-islands-ii,Hard,True
range-sum-query-2d-immutable,Medium,False
range-sum-query-immutable,Easy,False
smallest-rectangle-enclosing-black-pixels,Hard,True
remove-invalid-parentheses,Hard,False
longest-increasing-subsequence,Medium,False
bulls-and-cows,Medium,False
binary-tree-longest-consecutive-sequence,Medium,True
serialize-and-deserialize-binary-tree,Hard,False
best-meeting-point,Hard,True
find-median-from-data-stream,Hard,False
flip-game-ii,Medium,True
flip-game,Easy,True
nim-game,Easy,False
word-pattern-ii,Medium,True
word-pattern,Easy,False
game-of-life,Medium,False
unique-word-abbreviation,Medium,True
find-the-duplicate-number,Medium,False
walls-and-gates,Medium,True
inorder-successor-in-bst,Medium,True
peeking-iterator,Medium,False
move-zeroes,Easy,False
expression-add-operators,Hard,False
zigzag-iterator,Medium,True
wiggle-sort,Medium,True
perfect-squares,Medium,False
first-bad-version,Easy,False
find-the-celebrity,Medium,True
paint-fence,Medium,True
h-index-ii,Medium,False
h-index,Medium,False
integer-to-english-words,Hard,False
closest-binary-search-tree-value-ii,Hard,True
encode-and-decode-strings,Medium,True
closest-binary-search-tree-value,Easy,True
alien-dictionary,Hard,True
missing-number,Easy,False
palindrome-permutation-ii,Medium,True
palindrome-permutation,Easy,True
paint-house-ii,Hard,True
ugly-number-ii,Medium,False
ugly-number,Easy,False
trips-and-users,Hard,False
graph-valid-tree,Medium,True
single-number-iii,Medium,False
3sum-smaller,Medium,True
add-digits,Easy,False
binary-tree-paths,Easy,False
paint-house,Medium,True
verify-preorder-sequence-in-binary-search-tree,Medium,True
factor-combinations,Medium,True
meeting-rooms-ii,Medium,True
meeting-rooms,Easy,True
flatten-2d-vector,Medium,True
count-univalue-subtrees,Medium,True
group-shifted-strings,Medium,True
strobogrammatic-number-iii,Hard,True
strobogrammatic-number-ii,Medium,True
strobogrammatic-number,Easy,True
shortest-word-distance-iii,Medium,True
shortest-word-distance-ii,Medium,True
shortest-word-distance,Easy,True
valid-anagram,Easy,False
different-ways-to-add-parentheses,Medium,False
search-a-2d-matrix-ii,Medium,False
sliding-window-maximum,Hard,False
product-of-array-except-self,Medium,False
delete-node-in-a-linked-list,Medium,False
lowest-common-ancestor-of-a-binary-tree,Medium,False
lowest-common-ancestor-of-a-binary-search-tree,Medium,False
palindrome-linked-list,Easy,False
number-of-digit-one,Hard,False
implement-queue-using-stacks,Easy,False
power-of-two,Easy,False
kth-smallest-element-in-a-bst,Medium,False
majority-element-ii,Medium,False
summary-ranges,Easy,False
basic-calculator-ii,Medium,False
invert-binary-tree,Easy,False
implement-stack-using-queues,Easy,False
basic-calculator,Hard,False
rectangle-area,Medium,False
count-complete-tree-nodes,Easy,False
maximal-square,Medium,False
contains-duplicate-iii,Hard,False
contains-duplicate-ii,Easy,False
the-skyline-problem,Hard,False
contains-duplicate,Easy,False
combination-sum-iii,Medium,False
kth-largest-element-in-an-array,Medium,False
shortest-palindrome,Hard,False
house-robber-ii,Medium,False
word-search-ii,Hard,False
design-add-and-search-words-data-structure,Medium,False
course-schedule-ii,Medium,False
minimum-size-subarray-sum,Medium,False
implement-trie-prefix-tree,Medium,False
course-schedule,Medium,False
reverse-linked-list,Easy,False
isomorphic-strings,Easy,False
count-primes,Medium,False
remove-linked-list-elements,Easy,False
happy-number,Easy,False
bitwise-and-of-numbers-range,Medium,False
number-of-islands,Medium,False
binary-tree-right-side-view,Medium,False
house-robber,Medium,False
rising-temperature,Easy,False
delete-duplicate-emails,Easy,False
tenth-line,Easy,False
transpose-file,Medium,False
valid-phone-numbers,Easy,False
word-frequency,Medium,False
number-of-1-bits,Easy,False
reverse-bits,Easy,False
rotate-array,Medium,False
best-time-to-buy-and-sell-stock-iv,Hard,False
repeated-dna-sequences,Medium,False
reverse-words-in-a-string-ii,Medium,True
department-top-three-salaries,Hard,False
department-highest-salary,Medium,False
customers-who-never-order,Easy,False
duplicate-emails,Easy,False
employees-earning-more-than-their-managers,Easy,False
consecutive-numbers,Medium,False
largest-number,Medium,False
rank-scores,Medium,False
nth-highest-salary,Medium,False
second-highest-salary,Medium,False
combine-two-tables,Easy,False
dungeon-game,Hard,False
binary-search-tree-iterator,Medium,False
factorial-trailing-zeroes,Medium,False
excel-sheet-column-number,Easy,False
two-sum-iii-data-structure-design,Easy,True
majority-element,Easy,False
excel-sheet-column-title,Easy,False
two-sum-ii-input-array-is-sorted,Medium,False
fraction-to-recurring-decimal,Medium,False
compare-version-numbers,Medium,False
maximum-gap,Medium,False
missing-ranges,Easy,True
find-peak-element,Medium,False
one-edit-distance,Medium,True
intersection-of-two-linked-lists,Easy,False
longest-substring-with-at-most-two-distinct-characters,Medium,True
read-n-characters-given-read4-ii-call-multiple-times,Hard,True
read-n-characters-given-read4,Easy,True
binary-tree-upside-down,Medium,True
min-stack,Medium,False
find-minimum-in-rotated-sorted-array-ii,Hard,False
find-minimum-in-rotated-sorted-array,Medium,False
maximum-product-subarray,Medium,False
reverse-words-in-a-string,Medium,False
evaluate-reverse-polish-notation,Medium,False
max-points-on-a-line,Hard,False
sort-list,Medium,False
insertion-sort-list,Medium,False
lru-cache,Medium,False
binary-tree-postorder-traversal,Easy,False
binary-tree-preorder-traversal,Easy,False
reorder-list,Medium,False
linked-list-cycle-ii,Medium,False
linked-list-cycle,Easy,False
word-break-ii,Hard,False
word-break,Medium,False
copy-list-with-random-pointer,Medium,False
single-number-ii,Medium,False
single-number,Easy,False
candy,Hard,False
gas-station,Medium,False
clone-graph,Medium,False
palindrome-partitioning-ii,Hard,False
palindrome-partitioning,Medium,False
surrounded-regions,Medium,False
sum-root-to-leaf-numbers,Medium,False
longest-consecutive-sequence,Medium,False
word-ladder,Hard,False
word-ladder-ii,Hard,False
valid-palindrome,Easy,False
binary-tree-maximum-path-sum,Hard,False
best-time-to-buy-and-sell-stock-iii,Hard,False
best-time-to-buy-and-sell-stock-ii,Medium,False
best-time-to-buy-and-sell-stock,Easy,False
triangle,Medium,False
pascals-triangle-ii,Easy,False
pascals-triangle,Easy,False
populating-next-right-pointers-in-each-node-ii,Medium,False
populating-next-right-pointers-in-each-node,Medium,False
distinct-subsequences,Hard,False
flatten-binary-tree-to-linked-list,Medium,False
path-sum-ii,Medium,False
path-sum,Easy,False
minimum-depth-of-binary-tree,Easy,False
balanced-binary-tree,Easy,False
convert-sorted-list-to-binary-search-tree,Medium,False
convert-sorted-array-to-binary-search-tree,Easy,False
binary-tree-level-order-traversal-ii,Medium,False
construct-binary-tree-from-inorder-and-postorder-traversal,Medium,False
construct-binary-tree-from-preorder-and-inorder-traversal,Medium,False
maximum-depth-of-binary-tree,Easy,False
binary-tree-zigzag-level-order-traversal,Medium,False
binary-tree-level-order-traversal,Medium,False
symmetric-tree,Easy,False
same-tree,Easy,False
recover-binary-search-tree,Medium,False
validate-binary-search-tree,Medium,False
interleaving-string,Medium,False
unique-binary-search-trees,Medium,False
unique-binary-search-trees-ii,Medium,False
binary-tree-inorder-traversal,Easy,False
restore-ip-addresses,Medium,False
reverse-linked-list-ii,Medium,False
decode-ways,Medium,False
subsets-ii,Medium,False
gray-code,Medium,False
merge-sorted-array,Easy,False
scramble-string,Hard,False
partition-list,Medium,False
maximal-rectangle,Hard,False
largest-rectangle-in-histogram,Hard,False
remove-duplicates-from-sorted-list,Easy,False
remove-duplicates-from-sorted-list-ii,Medium,False
search-in-rotated-sorted-array-ii,Medium,False
remove-duplicates-from-sorted-array-ii,Medium,False
word-search,Medium,False
subsets,Medium,False
combinations,Medium,False
minimum-window-substring,Hard,False
sort-colors,Medium,False
search-a-2d-matrix,Medium,False
set-matrix-zeroes,Medium,False
edit-distance,Medium,False
simplify-path,Medium,False
climbing-stairs,Easy,False
sqrtx,Easy,False
text-justification,Hard,False
add-binary,Easy,False
plus-one,Easy,False
valid-number,Hard,False
minimum-path-sum,Medium,False
unique-paths-ii,Medium,False
unique-paths,Medium,False
rotate-list,Medium,False
permutation-sequence,Hard,False
spiral-matrix-ii,Medium,False
length-of-last-word,Easy,False
insert-interval,Medium,False
merge-intervals,Medium,False
jump-game,Medium,False
spiral-matrix,Medium,False
maximum-subarray,Medium,False
n-queens-ii,Hard,False
n-queens,Hard,False
powx-n,Medium,False
group-anagrams,Medium,False
rotate-image,Medium,False
permutations-ii,Medium,False
permutations,Medium,False
jump-game-ii,Medium,False
wildcard-matching,Hard,False
multiply-strings,Medium,False
trapping-rain-water,Hard,False
first-missing-positive,Hard,False
combination-sum-ii,Medium,False
combination-sum,Medium,False
count-and-say,Medium,False
sudoku-solver,Hard,False
valid-sudoku,Medium,False
search-insert-position,Easy,False
find-first-and-last-position-of-element-in-sorted-array,Medium,False
search-in-rotated-sorted-array,Medium,False
longest-valid-parentheses,Hard,False
next-permutation,Medium,False
substring-with-concatenation-of-all-words,Hard,False
divide-two-integers,Medium,False
find-the-index-of-the-first-occurrence-in-a-string,Easy,False
remove-element,Easy,False
remove-duplicates-from-sorted-array,Easy,False
reverse-nodes-in-k-group,Hard,False
swap-nodes-in-pairs,Medium,False
merge-k-sorted-lists,Hard,False
generate-parentheses,Medium,False
merge-two-sorted-lists,Easy,False
valid-parentheses,Easy,False
remove-nth-node-from-end-of-list,Medium,False
4sum,Medium,False
letter-combinations-of-a-phone-number,Medium,False
3sum-closest,Medium,False
3sum,Medium,False
longest-common-prefix,Easy,False
roman-to-integer,Easy,False
integer-to-roman,Medium,False
container-with-most-water,Medium,False
regular-expression-matching,Hard,False
palindrome-number,Easy,False
string-to-integer-atoi,Medium,False
reverse-integer,Medium,False
zigzag-conversion,Medium,False
longest-palindromic-substring,Medium,False
median-of-two-sorted-arrays,Hard,False
longest-substring-without-repeating-characters,Medium,False
add-two-numbers,Medium,False
two-sum,Easy,False
